"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"1155",2017-02-20,8674.77195138313,67797.1571816847,47404.8897436881,35038.0114039666,8.9082981506817,0.208463621886616,"decompMedia","3_130_15"
"1156",2017-02-27,3291.85745762412,41750.44311208,19611.2115474105,105582.190842518,12981.590416812,0.315803279247066,"decompMedia","3_130_15"
"1157",2017-03-06,1234.83951985034,24703.2188705526,63214.5437927048,55372.2720280007,20859.1620287508,0.122136712675426,"decompMedia","3_130_15"
"1158",2017-03-13,3867.11833339708,14251.1652410144,28126.3607230462,15687.6530372882,18457.4019569778,0.297457401939722,"decompMedia","3_130_15"
"1159",2017-03-20,1452.41252174367,8097.30804864144,80568.4991859324,3259.85882401497,14505.114456758,0.269799745217777,"decompMedia","3_130_15"
"1160",2017-03-27,542.69956268903,48157.8474796559,39087.6407046901,36672.20014773,22478.2679162012,0.320513590048227,"decompMedia","3_130_15"
"1161",2017-04-03,202.390748563822,28771.6935549838,15594.3939647406,8870.6563217188,21872.5011845172,0.0131255903814289,"decompMedia","3_130_15"
"1162",2017-04-10,75.4238438966701,166652.815391489,5652.77297520353,1762.59921279051,14242.5148376319,0.00182610760633063,"decompMedia","3_130_15"
"1163",2017-04-17,761.767941127802,121417.321021678,1972.74320262065,334.938120720865,12172.9933680964,0.0789032577027534,"decompMedia","3_130_15"
"1164",2017-04-24,284.220631854996,151905.990907867,679.098888335392,63.0934035402291,10016.2662248153,0.173030840116966,"decompMedia","3_130_15"
"1165",2017-05-01,30366.7240081195,107730.881490573,232.661369896788,11.865474072455,6134.68869436631,0.0391733866118555,"decompMedia","3_130_15"
"1166",2017-05-08,12089.0402393548,150674.302253839,79.5798388328162,2.23075059619689,5874.5815311784,0.055573253912283,"decompMedia","3_130_15"
"1167",2017-05-15,4621.52138515912,106620.615802024,27.2043146790218,0.419364355984919,84.9391991777761,0.191176554428709,"decompMedia","3_130_15"
"1168",2017-05-22,1738.55124323018,90749.9686722694,9.2979896767121,51848.5628055918,1.21296025855354,0.208955123501107,"decompMedia","3_130_15"
"1169",2017-05-29,650.011432692688,57968.0294022833,32168.7763477965,14230.1671343203,2071.82580386289,0.0392743820645369,"decompMedia","3_130_15"
"1170",2017-06-05,2393.53103520604,72022.2286410098,12464.6922048046,45654.4123242393,4933.27727864621,0.00550068079123437,"decompMedia","3_130_15"
"1171",2017-06-12,896.143375737469,44647.6134242129,4463.93131145669,11877.4899770651,3869.78951532669,0.0159332382971546,"decompMedia","3_130_15"
"1172",2017-06-19,34755.5628957221,26533.0638786824,1550.94555459225,2751.73252379204,7749.81372611887,0.0199041369782231,"decompMedia","3_130_15"
"1173",2017-06-26,13975.0337895702,113561.480460807,21786.6326047192,526.094481828846,6094.28309861648,0.00194021985018006,"decompMedia","3_130_15"
"1174",2017-07-03,8997.10193805976,75329.6205411547,49131.6231155528,75171.3344701454,12055.6425435126,0.0678468990636429,"decompMedia","3_130_15"
"1175",2017-07-10,3416.54894775611,46942.5846180467,20482.62266187,26013.361658892,12971.2031080103,0.0376345232153674,"decompMedia","3_130_15"
"1176",2017-07-17,6097.88645770276,99768.9297494737,89960.6432791764,5808.34202615457,14115.0395844058,0.00682990833457716,"decompMedia","3_130_15"
"1177",2017-07-24,2301.20360690169,64676.2399460199,45888.8406045044,1131.85657894406,14436.5914101524,0.120393607742382,"decompMedia","3_130_15"
"1178",2017-07-31,5946.32905460294,127984.632428403,25505.7814142293,214.251157084312,19991.3662476798,0.0751734925943146,"decompMedia","3_130_15"
"1179",2017-08-07,2243.28000516847,120755.494479081,49916.1077991595,40.3295652535229,29539.5034788188,0.0584899940379039,"decompMedia","3_130_15"
"1180",2017-08-14,36565.6466071811,81085.347226003,20882.9846646167,7.58341091028326,450.091914105987,0.191654679026917,"decompMedia","3_130_15"
"1181",2017-08-21,14763.9380487738,50994.3037854266,55034.6756295029,16826.1364419336,6.43247007143026,0.209010799830122,"decompMedia","3_130_15"
"1182",2017-08-28,227447.917103612,30598.1379606896,23566.1303848577,16080.9567916242,37257.8034266248,0.413973120118961,"decompMedia","3_130_15"
"1183",2017-09-04,163432.546159929,17805.8496617202,8815.89767441797,3350.43706406458,47495.9806534073,0.244407788568164,"decompMedia","3_130_15"
"1184",2017-09-11,198792.582853507,110744.711217053,24495.377462007,7923.73256214215,37493.5002516196,0.0154735721942671,"decompMedia","3_130_15"
"1185",2017-09-18,127876.031809813,73113.8670969518,9197.84501972254,1564.92826389206,46807.7251683783,0.133967531259768,"decompMedia","3_130_15"
"1186",2017-09-25,229068.364747633,114906.154880034,3253.13144506356,34882.5135184671,66716.3168878631,0.274754402688281,"decompMedia","3_130_15"
"1187",2017-10-02,270113.179497668,101483.33882484,1125.18472344061,8321.3113290928,66050.6594115982,0.364708458601388,"decompMedia","3_130_15"
"1188",2017-10-09,263423.013319612,152424.878966165,71399.3025726007,66958.2964461312,76828.7320382325,0.171783876052158,"decompMedia","3_130_15"
"1189",2017-10-16,221884.666277883,108200.093840904,33060.4804816589,69006.8742715136,71809.7678219463,0.530397881897252,"decompMedia","3_130_15"
"1190",2017-10-23,226397.109916013,93627.606140335,12857.898727326,73572.608055152,76390.7110148913,0.465208189013834,"decompMedia","3_130_15"
"1191",2017-10-30,171427.838982973,60086.9417023855,4611.72016492399,78328.1698127469,86627.6297895407,0.0495734687858579,"decompMedia","3_130_15"
"1192",2017-11-06,151793.213685663,146937.292863147,83207.8160451265,67670.2279632163,113178.468540629,0.286283498483387,"decompMedia","3_130_15"
"1193",2017-11-13,83324.0409770481,103281.917966013,40930.7157003167,89239.6936661276,2129.58183813139,0.219930998832891,"decompMedia","3_130_15"
"1194",2017-11-20,168833.317378797,111421.897433748,22704.0752060159,70353.0405761317,30.5442598965971,0.21228174818278,"decompMedia","3_130_15"
"1195",2017-11-27,97882.0997601195,73644.6466343821,49520.171550006,54513.8657179828,175336.363293654,0.507126750831455,"decompMedia","3_130_15"
"1196",2017-12-04,117775.225826081,97293.0010809411,20680.5664980575,38966.8670466889,184233.860061764,0.200763288614176,"decompMedia","3_130_15"
"1197",2017-12-11,58446.8275828379,62814.8932452787,7647.80941155229,50796.6730462064,156128.058787068,0.463855457168046,"decompMedia","3_130_15"
"1198",2017-12-18,171793.186712597,96397.9515584028,2689.08297900726,28756.912508213,160986.876699827,0.547858999253909,"decompMedia","3_130_15"
"1199",2017-12-25,246728.616996617,62145.7327892758,61884.6659487508,82354.0768921318,132086.26466733,0.673337782310986,"decompMedia","3_130_15"
"1200",2018-01-01,192441.080286171,37934.6009473535,48674.6233706687,74585.1007292034,137419.281637745,0.785521775768329,"decompMedia","3_130_15"
"1201",2018-01-08,120980.749062264,29558.5827747425,20250.685881767,79795.5165161925,141942.028286869,0.783322957578733,"decompMedia","3_130_15"
"1202",2018-01-15,156721.851195573,17174.493739462,67618.7713711501,29119.7334747635,128491.420397698,0.184911954571922,"decompMedia","3_130_15"
"1203",2018-01-22,87373.169163042,73246.3044544416,88835.7583112943,6651.05054176586,110087.649560219,0.0778054096167525,"decompMedia","3_130_15"
"1204",2018-01-29,100901.68614223,45494.1952647064,45037.6195899396,1302.98908919357,101803.519341837,0.112940189704518,"decompMedia","3_130_15"
"1205",2018-02-05,47798.1835844939,27070.7907319331,39132.3010803022,5172.59901154929,130872.474429765,0.635557657362484,"decompMedia","3_130_15"
"1206",2018-02-12,35468.4524811789,72759.6022132511,15615.1983846764,1003.95089012421,2591.28618835161,0.272312115637072,"decompMedia","3_130_15"
"1207",2018-02-19,14284.9581300534,45157.1960137966,34392.4715847969,189.891056914124,37.2031861457969,0.218311130023847,"decompMedia","3_130_15"
"1208",2018-02-26,18199.005612525,76819.7953948789,54591.8460692976,35.7388450339667,43109.5661339417,0.210969652936403,"decompMedia","3_130_15"
"1209",2018-03-05,7050.91475604118,47984.4815966101,23329.0207111507,6.72000265757679,61501.8131541985,0.191899059327093,"decompMedia","3_130_15"
"1210",2018-03-12,95731.0986851946,93318.1894135703,81047.5326795034,1.26334448476444,60892.765962886,0.0669108061512729,"decompMedia","3_130_15"
"1211",2018-03-19,44726.1267332879,59858.1524385761,39418.3840833,0.237497877542278,44564.8332991863,0.104395532781793,"decompMedia","3_130_15"
"1212",2018-03-26,56179.8310789236,91904.1251742935,29371.355930717,0.0446472762770172,46755.712450324,0.264679914931567,"decompMedia","3_130_15"
"1213",2018-04-02,23752.7010467313,58815.4951947249,11249.850762159,0.00839324108373372,36545.4331262563,0.0951199375141927,"decompMedia","3_130_15"
"1214",2018-04-09,9316.55091688686,48664.7634770087,4010.1360419801,0.00157784497163864,40389.9825929559,0.494683461784182,"decompMedia","3_130_15"
"1215",2018-04-16,3540.29724135952,29096.9499733866,1390.92502472903,28180.7485743677,29146.1612052491,0.279510798476314,"decompMedia","3_130_15"
"1216",2018-04-23,1328.737965413,113640.60321358,477.786017878283,6392.27124935816,15469.8299902802,0.0187583509868112,"decompMedia","3_130_15"
"1217",2018-04-30,496.357707262309,75392.1648035282,163.569855433176,101716.178923963,9967.16011095651,0.0324349274491257,"decompMedia","3_130_15"
"1218",2018-05-07,185.090144331509,86211.5377746219,55.9334854382525,50063.8608569543,20554.1466723168,0.000964652485169918,"decompMedia","3_130_15"
"1219",2018-05-14,68.9739954418995,54666.1619075145,30609.016969697,104510.439583871,306.910678327832,0.176465800974648,"decompMedia","3_130_15"
"1220",2018-05-21,53.067756361825,60023.2661202942,11783.8677058693,53832.1914232116,4.38486206751351,0.207233254202818,"decompMedia","3_130_15"
"1221",2018-05-28,19.7702146250473,36518.7421580757,23790.9319876692,29893.3885805831,13854.9474856149,0.344255836534061,"decompMedia","3_130_15"
"1222",2018-06-04,7.36480784541212,21438.9772977718,8908.03598636846,6866.97711410815,21565.6310414276,0.333335047701392,"decompMedia","3_130_15"
"1223",2018-06-11,577.95970406587,12309.11463772,28163.4469871723,1347.13258814318,21451.9973451277,0.0678033532188032,"decompMedia","3_130_15"
"1224",2018-06-18,215.556541655232,40995.0474417084,10733.8858118029,255.337451895411,30467.5581744202,0.251250312919539,"decompMedia","3_130_15"
"1225",2018-06-25,80.3325077473304,24228.7312387279,48685.5347175591,49575.4536007155,29491.5391905248,0.180692704823763,"decompMedia","3_130_15"
"1226",2018-07-02,3165.1886611796,115960.607414514,20256.212581607,13337.3513412198,17451.3947976433,0.139897804909411,"decompMedia","3_130_15"
"1227",2018-07-09,1187.0030078909,77233.5108746551,55322.7037905184,85220.9833525563,27071.5429138616,0.142047553443001,"decompMedia","3_130_15"
"1228",2018-07-16,3033.33537099207,86719.8467425975,23720.8716484996,33225.9546167339,28701.0376289129,0.0657950125907924,"decompMedia","3_130_15"
"1229",2018-07-23,5612.4961317881,55033.5700843865,32511.3663827893,7826.17117552776,51567.4934581934,0.237979081549005,"decompMedia","3_130_15"
"1230",2018-07-30,2115.82537348113,33226.5408100598,12615.4154214012,1544.69796905677,69457.6244187384,0.073073431086702,"decompMedia","3_130_15"
"1231",2018-08-06,6940.72026497076,92209.0349058441,37027.7215511455,293.139085360506,90612.9709091192,0.656719701109184,"decompMedia","3_130_15"
"1232",2018-08-13,2624.0139168865,59039.9138447201,14643.3825801489,56965.6879299295,1603.37144366834,0.277117289909213,"decompMedia","3_130_15"
"1233",2018-08-20,104313.450972739,100969.298853363,5288.47254894007,16378.0668335501,22.9710288210986,0.218867226652433,"decompMedia","3_130_15"
"1234",2018-08-27,49872.5300154926,65584.1280724188,1843.09172738552,61056.4695868632,59701.4587178483,0.574110635878792,"decompMedia","3_130_15"
"1235",2018-09-03,41844.7625862864,87332.0233319931,3801.31246821369,18247.8967709766,105776.926339027,0.750617288108934,"decompMedia","3_130_15"
"1236",2018-09-10,17102.674134427,55476.8549270973,3561.53928347853,3858.21720164334,129641.088470342,0.613493870073738,"decompMedia","3_130_15"
"1237",2018-09-17,6610.19921976222,73490.618576248,43793.2956524969,46736.950077078,112761.503136073,0.771319770083301,"decompMedia","3_130_15"
"1238",2018-09-24,2886.14193000825,69278.9928531377,17831.1164626238,12270.8260599803,138264.699621358,0.0599383010979205,"decompMedia","3_130_15"
"1239",2018-10-01,251144.774746762,65492.1432889097,19201.1503024907,15002.9798076874,170297.205917283,0.406793892525987,"decompMedia","3_130_15"
"1240",2018-10-08,199797.330958241,40185.9735696764,19237.3861316946,31889.4529665863,160428.795593895,0.276334832665153,"decompMedia","3_130_15"
"1241",2018-10-15,212755.693759784,79623.5440125619,11958.5037839372,42043.7856289818,181964.351713237,0.590882885664028,"decompMedia","3_130_15"
"1242",2018-10-22,144221.107707724,49958.2259778467,4274.33414113856,10615.8307526333,199038.431972464,0.618053596682589,"decompMedia","3_130_15"
"1243",2018-10-29,140899.891485175,29929.1598772522,11111.3013321359,84187.4661822583,207517.04993071,0.5557918542237,"decompMedia","3_130_15"
"1244",2018-11-05,74801.9049703806,110044.358885462,10691.8766642767,32401.0093904828,213424.16090718,0.342629951517103,"decompMedia","3_130_15"
"1245",2018-11-12,168374.323545919,72566.1975535628,3803.11975254101,89986.6679168469,5589.50007748674,0.226600495062583,"decompMedia","3_130_15"
"1246",2018-11-19,97468.5680291087,79135.4677054454,1318.10493716069,37325.6418279954,80.7675813595749,0.213049195769372,"decompMedia","3_130_15"
"1247",2018-11-26,173086.807116045,49613.3686636209,61769.8930132835,82131.9609533256,193861.630858265,0.00515124353963925,"decompMedia","3_130_15"
"1248",2018-12-03,101774.650753693,76305.6342129672,27295.24474755,30821.7959691173,209779.099017498,0.400060445889256,"decompMedia","3_130_15"
"1249",2018-12-10,48325.3075450594,47624.4348886929,38420.6207974014,7129.39232378524,241777.904607072,0.731548194607658,"decompMedia","3_130_15"
"1250",2018-12-17,20053.2973228591,47956.2023245586,15284.6163158677,1400.94309928501,243977.774353475,0.524338864343698,"decompMedia","3_130_15"
"1251",2018-12-24,259080.343057149,28642.4496135869,38954.5234838116,88630.9942612216,267728.513617024,0.790186234512146,"decompMedia","3_130_15"
"1252",2018-12-31,257435.895512734,16619.7011375989,15532.430330672,36107.0560129943,232695.610537518,0.679334660318046,"decompMedia","3_130_15"
